ID,source,tweetId,label,instance,start,end,tweetText,notes
751,lightTag,'501335826748289024',location modifier,in,38,40,"kuuky__frez Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged... http://t.co/n6A4TnuplR kuuky__frez",
752,lightTag,'501335826748289024',severity or quantity,Scores,12,18,"kuuky__frez Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged... http://t.co/n6A4TnuplR kuuky__frez",
753,lightTag,'501335826748289024',place name,Nepal and India,41,56,"kuuky__frez Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged... http://t.co/n6A4TnuplR kuuky__frez",
754,lightTag,'501335826748289024',type of impact,damaged,91,98,"kuuky__frez Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged... http://t.co/n6A4TnuplR kuuky__frez",
755,lightTag,'501335826748289024',item affected,homes,75,80,"kuuky__frez Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged... http://t.co/n6A4TnuplR kuuky__frez",
756,lightTag,'501297114417094658',severity or quantity,Hundreds,0,8,"Hundreds dead as monsoon brings chaos to northern India, Nepal http://t.co/aumIhHORl3 #cnncomtopstories",
757,lightTag,'501297114417094658',type of impact,dead,9,13,"Hundreds dead as monsoon brings chaos to northern India, Nepal http://t.co/aumIhHORl3 #cnncomtopstories",
758,lightTag,'501297114417094658',place name,"India, Nepal",50,62,"Hundreds dead as monsoon brings chaos to northern India, Nepal http://t.co/aumIhHORl3 #cnncomtopstories",
759,lightTag,'501297114417094658',location modifier,to northern,38,49,"Hundreds dead as monsoon brings chaos to northern India, Nepal http://t.co/aumIhHORl3 #cnncomtopstories",
760,lightTag,'501055810340810752',type of impact,Hit,64,67,"RT @Outlookindia: UP Flood Toll at 28; More Than 1,000 Villages Hit | http://t.co/TELPbjGMGw | Outlook Wires",
761,lightTag,'501055810340810752',type of impact,Flood Toll,21,31,"RT @Outlookindia: UP Flood Toll at 28; More Than 1,000 Villages Hit | http://t.co/TELPbjGMGw | Outlook Wires",
762,lightTag,'501055810340810752',place name,india,11,16,"RT @Outlookindia: UP Flood Toll at 28; More Than 1,000 Villages Hit | http://t.co/TELPbjGMGw | Outlook Wires",
763,lightTag,'501055810340810752',item affected,Villages,55,63,"RT @Outlookindia: UP Flood Toll at 28; More Than 1,000 Villages Hit | http://t.co/TELPbjGMGw | Outlook Wires",
764,lightTag,'501055810340810752',severity or quantity,"More Than 1,000",39,54,"RT @Outlookindia: UP Flood Toll at 28; More Than 1,000 Villages Hit | http://t.co/TELPbjGMGw | Outlook Wires",
765,lightTag,'501055810340810752',severity or quantity,28,35,37,"RT @Outlookindia: UP Flood Toll at 28; More Than 1,000 Villages Hit | http://t.co/TELPbjGMGw | Outlook Wires",
766,lightTag,'501323443925553152',item affected,villages,59,67,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authorities ... http://t.co/ter4VpXY0S #News",
767,lightTag,'501323443925553152',item affected,straw huts,80,90,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authorities ... http://t.co/ter4VpXY0S #News",
768,lightTag,'501323443925553152',place name,India,28,33,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authorities ... http://t.co/ter4VpXY0S #News",
769,lightTag,'501323443925553152',type of impact,deaths,44,50,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authorities ... http://t.co/ter4VpXY0S #News",
770,lightTag,'501323443925553152',type of impact,maroon,52,58,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authorities ... http://t.co/ter4VpXY0S #News",
771,lightTag,'501323443925553152',severity or quantity,180,40,43,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authorities ... http://t.co/ter4VpXY0S #News",
772,lightTag,'501323443925553152',type of impact,sweep away,69,79,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authorities ... http://t.co/ter4VpXY0S #News",
773,lightTag,'501323443925553152',place name,Nepal,18,23,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authorities ... http://t.co/ter4VpXY0S #News",
774,lightTag,'501323443925553152',location modifier,in,15,17,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authorities ... http://t.co/ter4VpXY0S #News",
775,lightTag,'501320494608437250',type of impact,killed,76,82,"#Twitter Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding... http://t.co/BDNkqCoYo7 #mobile #Mobile",
776,lightTag,'501320494608437250',severity or quantity,Dozens,49,55,"#Twitter Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding... http://t.co/BDNkqCoYo7 #mobile #Mobile",
777,lightTag,'501320494608437250',location modifier,in,32,34,"#Twitter Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding... http://t.co/BDNkqCoYo7 #mobile #Mobile",
778,lightTag,'501320494608437250',type of impact,kills,17,22,"#Twitter Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding... http://t.co/BDNkqCoYo7 #mobile #Mobile",
779,lightTag,'501320494608437250',severity or quantity,hundreds,23,31,"#Twitter Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding... http://t.co/BDNkqCoYo7 #mobile #Mobile",
780,lightTag,'501320494608437250',item affected,people,59,65,"#Twitter Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding... http://t.co/BDNkqCoYo7 #mobile #Mobile",
781,lightTag,'501320494608437250',place name,"India, Nepa",35,46,"#Twitter Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding... http://t.co/BDNkqCoYo7 #mobile #Mobile",
782,lightTag,'501323440704331776',type of impact,maroon,52,58,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts http://t.co/2qdPQUujfe #fox #world",
783,lightTag,'501323440704331776',item affected,villages,59,67,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts http://t.co/2qdPQUujfe #fox #world",
784,lightTag,'501323440704331776',type of impact,sweep away,69,79,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts http://t.co/2qdPQUujfe #fox #world",
785,lightTag,'501323440704331776',item affected,straw huts,80,90,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts http://t.co/2qdPQUujfe #fox #world",
786,lightTag,'501323440704331776',location modifier,in,15,17,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts http://t.co/2qdPQUujfe #fox #world",
787,lightTag,'501323440704331776',place name,Nepal and India,18,33,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts http://t.co/2qdPQUujfe #fox #world",
788,lightTag,'501323440704331776',severity or quantity,180,40,43,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts http://t.co/2qdPQUujfe #fox #world",
789,lightTag,'501323440704331776',type of impact,deaths,44,50,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts http://t.co/2qdPQUujfe #fox #world",
790,lightTag,'501340476650160130',severity or quantity,"More than 11,000",62,78,"(#FernandoMVP_) Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been... http://t.co/Hu8stWjuCR (#FernandoMVP_)",
791,lightTag,'501340476650160130',place name,Nepal and India,45,60,"(#FernandoMVP_) Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been... http://t.co/Hu8stWjuCR (#FernandoMVP_)",
792,lightTag,'501340476650160130',location modifier,in,42,44,"(#FernandoMVP_) Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been... http://t.co/Hu8stWjuCR (#FernandoMVP_)",
793,lightTag,'501340476650160130',item affected,homes,79,84,"(#FernandoMVP_) Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been... http://t.co/Hu8stWjuCR (#FernandoMVP_)",
794,lightTag,'501340476650160130',type of impact,Killed,23,29,"(#FernandoMVP_) Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been... http://t.co/Hu8stWjuCR (#FernandoMVP_)",
795,lightTag,'501340476650160130',severity or quantity,Scores,16,22,"(#FernandoMVP_) Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been... http://t.co/Hu8stWjuCR (#FernandoMVP_)",
796,lightTag,'501109150412066816',place name,India UP,1,9,"#India UP floods kill 28, Centre calls it 'unprecedented'  http://t.co/nQkjUuvSC4",
797,lightTag,'501109150412066816',severity or quantity,28,22,24,"#India UP floods kill 28, Centre calls it 'unprecedented'  http://t.co/nQkjUuvSC4",
798,lightTag,'501109150412066816',type of impact,kill,17,21,"#India UP floods kill 28, Centre calls it 'unprecedented'  http://t.co/nQkjUuvSC4",
799,lightTag,'501386924318539776',place name,India and Nepal,41,56,"At least 400 boats have been deployed in India and Nepal as they started relief efforts, after monsoon floods... http://t.co/jBu9iCffh8",
800,lightTag,'501386924318539776',location modifier,in,38,40,"At least 400 boats have been deployed in India and Nepal as they started relief efforts, after monsoon floods... http://t.co/jBu9iCffh8",
801,lightTag,'501360333882413056',type of impact,missing,59,66,"Flooding in Nepal and India has killed 89 people, left 109 missing, and sparked fear of a #CholeraOutbreak. http://t.co/3GxyUacKEk",
802,lightTag,'501360333882413056',place name,Nepal and India,12,27,"Flooding in Nepal and India has killed 89 people, left 109 missing, and sparked fear of a #CholeraOutbreak. http://t.co/3GxyUacKEk",
803,lightTag,'501360333882413056',type of impact,killed,32,38,"Flooding in Nepal and India has killed 89 people, left 109 missing, and sparked fear of a #CholeraOutbreak. http://t.co/3GxyUacKEk",
804,lightTag,'501360333882413056',location modifier,in,9,11,"Flooding in Nepal and India has killed 89 people, left 109 missing, and sparked fear of a #CholeraOutbreak. http://t.co/3GxyUacKEk",
805,lightTag,'501360333882413056',item affected,people,42,48,"Flooding in Nepal and India has killed 89 people, left 109 missing, and sparked fear of a #CholeraOutbreak. http://t.co/3GxyUacKEk",
806,lightTag,'501360333882413056',severity or quantity,89,39,41,"Flooding in Nepal and India has killed 89 people, left 109 missing, and sparked fear of a #CholeraOutbreak. http://t.co/3GxyUacKEk",
807,lightTag,'501360333882413056',severity or quantity,109,55,58,"Flooding in Nepal and India has killed 89 people, left 109 missing, and sparked fear of a #CholeraOutbreak. http://t.co/3GxyUacKEk",
808,lightTag,'501384217381441537',place name,Nepal and India,29,44,Scores Killed in Flooding in Nepal and India - New York Times http://t.co/imy55fMY0n,
809,lightTag,'501384217381441537',type of impact,Killed,7,13,Scores Killed in Flooding in Nepal and India - New York Times http://t.co/imy55fMY0n,
810,lightTag,'501384217381441537',place name,New York,47,55,Scores Killed in Flooding in Nepal and India - New York Times http://t.co/imy55fMY0n,
811,lightTag,'501384217381441537',location modifier,in,26,28,Scores Killed in Flooding in Nepal and India - New York Times http://t.co/imy55fMY0n,
812,lightTag,'501384217381441537',severity or quantity,Scores,0,6,Scores Killed in Flooding in Nepal and India - New York Times http://t.co/imy55fMY0n,
813,lightTag,'501354171350921216',location modifier,in,12,14,#Flood fury in India - http://t.co/lMuHhxYyXh http://t.co/YnJs5GpMOn,
814,lightTag,'501354171350921216',place name,India,15,20,#Flood fury in India - http://t.co/lMuHhxYyXh http://t.co/YnJs5GpMOn,
815,lightTag,'499012120407592960',place name,"Rishikesh, India",9,25,"Flood in Rishikesh, India claims 5 lives http://t.co/MKGDhjcjRs",
816,lightTag,'499012120407592960',severity or quantity,5,33,34,"Flood in Rishikesh, India claims 5 lives http://t.co/MKGDhjcjRs",
817,lightTag,'499012120407592960',item affected,lives,35,40,"Flood in Rishikesh, India claims 5 lives http://t.co/MKGDhjcjRs",
818,lightTag,'499012120407592960',location modifier,in,6,8,"Flood in Rishikesh, India claims 5 lives http://t.co/MKGDhjcjRs",
819,lightTag,'499012120407592960',type of impact,claims,26,32,"Flood in Rishikesh, India claims 5 lives http://t.co/MKGDhjcjRs",
820,lightTag,'501374995457519617',severity or quantity,Atleast 160,0,11,Atleast 160 Killed in India and Nepal Floods http://t.co/EGhqRnSMgO http://t.co/LOejklM5CO #india #asia,
821,lightTag,'501374995457519617',location modifier,in,19,21,Atleast 160 Killed in India and Nepal Floods http://t.co/EGhqRnSMgO http://t.co/LOejklM5CO #india #asia,
822,lightTag,'501374995457519617',place name,asia,99,103,Atleast 160 Killed in India and Nepal Floods http://t.co/EGhqRnSMgO http://t.co/LOejklM5CO #india #asia,
823,lightTag,'501374995457519617',place name,india,92,97,Atleast 160 Killed in India and Nepal Floods http://t.co/EGhqRnSMgO http://t.co/LOejklM5CO #india #asia,
824,lightTag,'501374995457519617',type of impact,Killed,12,18,Atleast 160 Killed in India and Nepal Floods http://t.co/EGhqRnSMgO http://t.co/LOejklM5CO #india #asia,
825,lightTag,'501374995457519617',place name,India and Nepal,22,37,Atleast 160 Killed in India and Nepal Floods http://t.co/EGhqRnSMgO http://t.co/LOejklM5CO #india #asia,
826,lightTag,'501112011954978816',item affected,villages,38,46,"Monsoon floods hit Uttar Pradesh, 200 villages under water ... - http://t.co/MdSrWCLWm4 #NewsInTweetsIndia",
827,lightTag,'501112011954978816',severity or quantity,200,34,37,"Monsoon floods hit Uttar Pradesh, 200 villages under water ... - http://t.co/MdSrWCLWm4 #NewsInTweetsIndia",
828,lightTag,'501112011954978816',type of impact,under water,47,58,"Monsoon floods hit Uttar Pradesh, 200 villages under water ... - http://t.co/MdSrWCLWm4 #NewsInTweetsIndia",
829,lightTag,'501112011954978816',place name,India,101,106,"Monsoon floods hit Uttar Pradesh, 200 villages under water ... - http://t.co/MdSrWCLWm4 #NewsInTweetsIndia",
830,lightTag,'501112011954978816',place name,Uttar Pradesh,19,32,"Monsoon floods hit Uttar Pradesh, 200 villages under water ... - http://t.co/MdSrWCLWm4 #NewsInTweetsIndia",
831,lightTag,'501289220791480320',item affected,people,44,50,"Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in northern ... http://t.co/JlCirt85DY #BaimkunINDONESIA",
832,lightTag,'501289220791480320',place name,INDONESIA,127,136,"Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in northern ... http://t.co/JlCirt85DY #BaimkunINDONESIA",
833,lightTag,'501289220791480320',place name,"India, Nepal",20,32,"Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in northern ... http://t.co/JlCirt85DY #BaimkunINDONESIA",
834,lightTag,'501289220791480320',type of impact,killed,61,67,"Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in northern ... http://t.co/JlCirt85DY #BaimkunINDONESIA",
835,lightTag,'501289220791480320',severity or quantity,Dozens,34,40,"Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in northern ... http://t.co/JlCirt85DY #BaimkunINDONESIA",
836,lightTag,'501352727168172032',location modifier,in,41,43,"RT @DailyStarLeb: Floods wash away homes in #Nepal, #India, 180 dead http://t.co/fPaWgYidOJ",
837,lightTag,'501352727168172032',place name,"Nepal, #India",45,58,"RT @DailyStarLeb: Floods wash away homes in #Nepal, #India, 180 dead http://t.co/fPaWgYidOJ",
838,lightTag,'501352727168172032',type of impact,wash away,25,34,"RT @DailyStarLeb: Floods wash away homes in #Nepal, #India, 180 dead http://t.co/fPaWgYidOJ",
839,lightTag,'501352727168172032',type of impact,dead,64,68,"RT @DailyStarLeb: Floods wash away homes in #Nepal, #India, 180 dead http://t.co/fPaWgYidOJ",
840,lightTag,'501352727168172032',severity or quantity,180,60,63,"RT @DailyStarLeb: Floods wash away homes in #Nepal, #India, 180 dead http://t.co/fPaWgYidOJ",
841,lightTag,'501352727168172032',item affected,homes,35,40,"RT @DailyStarLeb: Floods wash away homes in #Nepal, #India, 180 dead http://t.co/fPaWgYidOJ",
842,lightTag,'501216911909076994',place name,Nepal,0,5,"Nepal floods, landslides kill 240, India announces Rs 3 crore - Economic Times http://t.co/9ppbYFdYwU",
843,lightTag,'501216911909076994',severity or quantity,240,30,33,"Nepal floods, landslides kill 240, India announces Rs 3 crore - Economic Times http://t.co/9ppbYFdYwU",
844,lightTag,'501216911909076994',type of impact,kill,25,29,"Nepal floods, landslides kill 240, India announces Rs 3 crore - Economic Times http://t.co/9ppbYFdYwU",
845,lightTag,'501216911909076994',place name,India,35,40,"Nepal floods, landslides kill 240, India announces Rs 3 crore - Economic Times http://t.co/9ppbYFdYwU",
846,lightTag,'501288918294077440',item affected,people,44,50,"Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in northern and... http://t.co/t3tYXoQOID #NIowa #6thFan",
847,lightTag,'501288918294077440',type of impact,killed,61,67,"Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in northern and... http://t.co/t3tYXoQOID #NIowa #6thFan",
848,lightTag,'501288918294077440',severity or quantity,Dozens,34,40,"Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in northern and... http://t.co/t3tYXoQOID #NIowa #6thFan",
849,lightTag,'501288918294077440',place name,"India, Nepal",20,32,"Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in northern and... http://t.co/t3tYXoQOID #NIowa #6thFan",
850,lightTag,'506739678620696576',place name,Central Indiana,49,64,a Flash Flood Watch is in effect for portions of Central Indiana until this afternoon..,
851,lightTag,'506739678620696576',location modifier,portions of,37,48,a Flash Flood Watch is in effect for portions of Central Indiana until this afternoon..,
852,lightTag,'506739678620696576',type of impact,Watch,14,19,a Flash Flood Watch is in effect for portions of Central Indiana until this afternoon..,
853,lightTag,'506739678620696576',item affected,Flash Flood,2,13,a Flash Flood Watch is in effect for portions of Central Indiana until this afternoon..,
854,lightTag,'501065685515378688',type of impact,missing,31,38,"#F4F #RT #news #85 killed, 139 missing in Nepal landslide, floods - Times of India http://t.co/Q6ChAuHbKZ",
855,lightTag,'501065685515378688',severity or quantity,139,27,30,"#F4F #RT #news #85 killed, 139 missing in Nepal landslide, floods - Times of India http://t.co/Q6ChAuHbKZ",
856,lightTag,'501065685515378688',type of impact,killed,19,25,"#F4F #RT #news #85 killed, 139 missing in Nepal landslide, floods - Times of India http://t.co/Q6ChAuHbKZ",
857,lightTag,'501065685515378688',severity or quantity,85,16,18,"#F4F #RT #news #85 killed, 139 missing in Nepal landslide, floods - Times of India http://t.co/Q6ChAuHbKZ",
858,lightTag,'501065685515378688',place name,India,77,82,"#F4F #RT #news #85 killed, 139 missing in Nepal landslide, floods - Times of India http://t.co/Q6ChAuHbKZ",
859,lightTag,'501065685515378688',place name,Nepal,42,47,"#F4F #RT #news #85 killed, 139 missing in Nepal landslide, floods - Times of India http://t.co/Q6ChAuHbKZ",
860,lightTag,'501065685515378688',location modifier,in,39,41,"#F4F #RT #news #85 killed, 139 missing in Nepal landslide, floods - Times of India http://t.co/Q6ChAuHbKZ",
861,lightTag,'501351459079094272',location modifier,in,112,114,At least 160 people are reported to have been killed in floods and landslides following days of torrential rain in Nepal and northern India.,
862,lightTag,'501351459079094272',type of impact,killed,46,52,At least 160 people are reported to have been killed in floods and landslides following days of torrential rain in Nepal and northern India.,
863,lightTag,'501351459079094272',place name,Nepal and northern India,115,139,At least 160 people are reported to have been killed in floods and landslides following days of torrential rain in Nepal and northern India.,
864,lightTag,'501351459079094272',severity or quantity,At least 160,0,12,At least 160 people are reported to have been killed in floods and landslides following days of torrential rain in Nepal and northern India.,
865,lightTag,'501351459079094272',item affected,people,13,19,At least 160 people are reported to have been killed in floods and landslides following days of torrential rain in Nepal and northern India.,
866,lightTag,'501261306985345025',place name,nepal,116,121,@PMOIndia sir i wanted to draw your attention to the problem of floods in north states due to the water released by nepal,
867,lightTag,'501261306985345025',place name,India,4,9,@PMOIndia sir i wanted to draw your attention to the problem of floods in north states due to the water released by nepal,
868,lightTag,'501261306985345025',type of impact,floods,64,70,@PMOIndia sir i wanted to draw your attention to the problem of floods in north states due to the water released by nepal,
869,lightTag,'501263812432248833',location modifier,in,10,12,Many dead in Nepal and India floods http://t.co/7w18BSgBLY #worldnews #bbc,
870,lightTag,'501263812432248833',severity or quantity,Many,0,4,Many dead in Nepal and India floods http://t.co/7w18BSgBLY #worldnews #bbc,
871,lightTag,'501263812432248833',place name,Nepal and India,13,28,Many dead in Nepal and India floods http://t.co/7w18BSgBLY #worldnews #bbc,
872,lightTag,'501263812432248833',type of impact,dead,5,9,Many dead in Nepal and India floods http://t.co/7w18BSgBLY #worldnews #bbc,
873,lightTag,'501367744689098752',location modifier,in,53,55,"RT @truthchase01: 180 dead as floods wash away homes in Nepal, India - GEOENGINEERING FLOODING, DROUGHTING,KILLING IN A TOWN NEAR YOU - htt…",
874,lightTag,'501367744689098752',severity or quantity,180,18,21,"RT @truthchase01: 180 dead as floods wash away homes in Nepal, India - GEOENGINEERING FLOODING, DROUGHTING,KILLING IN A TOWN NEAR YOU - htt…",
875,lightTag,'501367744689098752',type of impact,dead,22,26,"RT @truthchase01: 180 dead as floods wash away homes in Nepal, India - GEOENGINEERING FLOODING, DROUGHTING,KILLING IN A TOWN NEAR YOU - htt…",
876,lightTag,'501367744689098752',place name,"Nepal, India",56,68,"RT @truthchase01: 180 dead as floods wash away homes in Nepal, India - GEOENGINEERING FLOODING, DROUGHTING,KILLING IN A TOWN NEAR YOU - htt…",
877,lightTag,'501367744689098752',type of impact,wash away,37,46,"RT @truthchase01: 180 dead as floods wash away homes in Nepal, India - GEOENGINEERING FLOODING, DROUGHTING,KILLING IN A TOWN NEAR YOU - htt…",
878,lightTag,'501367744689098752',item affected,homes,47,52,"RT @truthchase01: 180 dead as floods wash away homes in Nepal, India - GEOENGINEERING FLOODING, DROUGHTING,KILLING IN A TOWN NEAR YOU - htt…",
879,lightTag,'501340987709349891',severity or quantity,Scores,7,13,(#Byy) Scores Killed in Flooding in Nepal and India http://t.co/Q6mWrDKQCR (#MaiiCool),
880,lightTag,'501340987709349891',place name,Nepal and India,36,51,(#Byy) Scores Killed in Flooding in Nepal and India http://t.co/Q6mWrDKQCR (#MaiiCool),
881,lightTag,'501340987709349891',type of impact,Killed,14,20,(#Byy) Scores Killed in Flooding in Nepal and India http://t.co/Q6mWrDKQCR (#MaiiCool),
882,lightTag,'501340987709349891',location modifier,in,33,35,(#Byy) Scores Killed in Flooding in Nepal and India http://t.co/Q6mWrDKQCR (#MaiiCool),
883,lightTag,'501325250018041859',place name,"Nepal, India",38,50,"180 dead as floods wash away homes in Nepal, India: Katmandu, Nepal — Authorities in Nepal and ne... http://t.co/jnIDmRJia9 #detroitnews",
884,lightTag,'501325250018041859',place name,Nepal,85,90,"180 dead as floods wash away homes in Nepal, India: Katmandu, Nepal — Authorities in Nepal and ne... http://t.co/jnIDmRJia9 #detroitnews",
885,lightTag,'501325250018041859',type of impact,wash away,19,28,"180 dead as floods wash away homes in Nepal, India: Katmandu, Nepal — Authorities in Nepal and ne... http://t.co/jnIDmRJia9 #detroitnews",
886,lightTag,'501325250018041859',item affected,homes,29,34,"180 dead as floods wash away homes in Nepal, India: Katmandu, Nepal — Authorities in Nepal and ne... http://t.co/jnIDmRJia9 #detroitnews",
887,lightTag,'501325250018041859',severity or quantity,180,0,3,"180 dead as floods wash away homes in Nepal, India: Katmandu, Nepal — Authorities in Nepal and ne... http://t.co/jnIDmRJia9 #detroitnews",
888,lightTag,'501325250018041859',type of impact,dead,4,8,"180 dead as floods wash away homes in Nepal, India: Katmandu, Nepal — Authorities in Nepal and ne... http://t.co/jnIDmRJia9 #detroitnews",
889,lightTag,'501325250018041859',place name,"Katmandu, Nepal",52,67,"180 dead as floods wash away homes in Nepal, India: Katmandu, Nepal — Authorities in Nepal and ne... http://t.co/jnIDmRJia9 #detroitnews",
890,lightTag,'501325250018041859',location modifier,in,35,37,"180 dead as floods wash away homes in Nepal, India: Katmandu, Nepal — Authorities in Nepal and ne... http://t.co/jnIDmRJia9 #detroitnews",
891,lightTag,'501201671997775873',severity or quantity,At Least 54,58,69,"Top India Stories From WSJ: Nepal Floods, Landslides Kill At Least 54 http://t.co/oRXcuEzjTy",
892,lightTag,'501201671997775873',place name,Nepal,28,33,"Top India Stories From WSJ: Nepal Floods, Landslides Kill At Least 54 http://t.co/oRXcuEzjTy",
893,lightTag,'501201671997775873',place name,India,4,9,"Top India Stories From WSJ: Nepal Floods, Landslides Kill At Least 54 http://t.co/oRXcuEzjTy",
894,lightTag,'501201671997775873',type of impact,Kill,53,57,"Top India Stories From WSJ: Nepal Floods, Landslides Kill At Least 54 http://t.co/oRXcuEzjTy",
895,lightTag,'501356551123136512',place name,nepal,1,6,"#nepal#news Hundreds dead as monsoon hits India, Nepal - KPRC Houston: KPRC HoustonHundreds de... http://t.co/0Q36EN6mih @milijulidotcom",
896,lightTag,'501356551123136512',type of impact,dead,21,25,"#nepal#news Hundreds dead as monsoon hits India, Nepal - KPRC Houston: KPRC HoustonHundreds de... http://t.co/0Q36EN6mih @milijulidotcom",
897,lightTag,'501356551123136512',severity or quantity,Hundreds,12,20,"#nepal#news Hundreds dead as monsoon hits India, Nepal - KPRC Houston: KPRC HoustonHundreds de... http://t.co/0Q36EN6mih @milijulidotcom",
898,lightTag,'501356551123136512',place name,"India, Nepal",42,54,"#nepal#news Hundreds dead as monsoon hits India, Nepal - KPRC Houston: KPRC HoustonHundreds de... http://t.co/0Q36EN6mih @milijulidotcom",
899,lightTag,'501356551123136512',place name,Houston,62,69,"#nepal#news Hundreds dead as monsoon hits India, Nepal - KPRC Houston: KPRC HoustonHundreds de... http://t.co/0Q36EN6mih @milijulidotcom",
900,lightTag,'498543353013620736',item affected,cattle and other animals,34,58,"Odisha, India: Flooding threatens cattle and other animals http://t.co/HMRObSdXNM",
901,lightTag,'498543353013620736',place name,"Odisha, India",0,13,"Odisha, India: Flooding threatens cattle and other animals http://t.co/HMRObSdXNM",
902,lightTag,'498543353013620736',type of impact,threatens,24,33,"Odisha, India: Flooding threatens cattle and other animals http://t.co/HMRObSdXNM",
903,lightTag,'501293031660589056',place name,India,68,73,"Deaths Climb from India, Nepal Floods #jobs #news #career #jobsila #India http://t.co/FKbS71dNos",
904,lightTag,'501293031660589056',type of impact,Deaths,0,6,"Deaths Climb from India, Nepal Floods #jobs #news #career #jobsila #India http://t.co/FKbS71dNos",
905,lightTag,'501293031660589056',place name,"India, Nepal",18,30,"Deaths Climb from India, Nepal Floods #jobs #news #career #jobsila #India http://t.co/FKbS71dNos",
906,lightTag,'501352272949829633',place name,india,92,97,Scores Killed in Flooding in Nepal and India http://t.co/1ukvIkVwga http://t.co/8F2zjKI63f #india #asia,
907,lightTag,'501352272949829633',place name,asia,99,103,Scores Killed in Flooding in Nepal and India http://t.co/1ukvIkVwga http://t.co/8F2zjKI63f #india #asia,
908,lightTag,'501352272949829633',severity or quantity,Scores,0,6,Scores Killed in Flooding in Nepal and India http://t.co/1ukvIkVwga http://t.co/8F2zjKI63f #india #asia,
909,lightTag,'501352272949829633',type of impact,Killed,7,13,Scores Killed in Flooding in Nepal and India http://t.co/1ukvIkVwga http://t.co/8F2zjKI63f #india #asia,
910,lightTag,'501352272949829633',place name,Nepal and India,29,44,Scores Killed in Flooding in Nepal and India http://t.co/1ukvIkVwga http://t.co/8F2zjKI63f #india #asia,
911,lightTag,'501352272949829633',location modifier,in,26,28,Scores Killed in Flooding in Nepal and India http://t.co/1ukvIkVwga http://t.co/8F2zjKI63f #india #asia,
912,lightTag,'501308570713878528',place name,india,4,9,"RT @india_breaking: Nitish Kumar’s native place, 13 districts of Bihar affected by flood – Daily News &amp; Analysis #India http://t.co/u0A78rV…",
913,lightTag,'501308570713878528',place name,India,118,123,"RT @india_breaking: Nitish Kumar’s native place, 13 districts of Bihar affected by flood – Daily News &amp; Analysis #India http://t.co/u0A78rV…",
914,lightTag,'501308570713878528',place name,Bihar,65,70,"RT @india_breaking: Nitish Kumar’s native place, 13 districts of Bihar affected by flood – Daily News &amp; Analysis #India http://t.co/u0A78rV…",
