text,location,lat,lon,geonameID
"three week long Israeli offensive against the Hamas terror rulers of Gaza Pulitzer-prize winning author Alice Walker, who wrote ""The Color Purple,"" is traveling to Gaza along with other female activists on Sunday. Photo: AP Walker, who was making her first trip to Gaza, said it was important for Americans",Gaza,31.5,34.4667,281133
"'The Color Purple' author traveling to Gaza. Pulitzer-prize winning author Alice Walker, who wrote ""The Color Purple,"" is traveling to Gaza along with other female activists to highlight the devastation wrought by the three week long Israeli offensive against the Hamas terror rulers of Gaza.",Gaza,31.5,34.4667,281133
"'The Color Purple' author traveling to Gaza. Pulitzer-prize winning author Alice Walker, who wrote ""The Color Purple,"" is traveling to Gaza along with other female activists to highlight the devastation wrought by the three week long Israeli offensive against the Hamas terror rulers of Gaza.",Gaza,31.5,34.4667,281133
"to Gaza along with other female activists on Sunday. Photo: AP Walker, who was making her first trip to Gaza, said it was important for Americans who give so much military aid to Israel to understand how their money was being used. Walker is part of a group of about",Americans,39.76,-98.5,6252001
"Sunday. Photo: AP Walker, who was making her first trip to Gaza, said it was important for Americans who give so much military aid to Israel to understand how their money was being used. Walker is part of a group of about 60 women going to Gaza to deliver aid",Israel,31.5,34.75,294640
"'The Color Purple' author traveling to Gaza. Pulitzer-prize winning author Alice Walker, who wrote ""The Color Purple,"" is traveling to Gaza along with other female activists to highlight the devastation wrought by the three week long Israeli offensive against the Hamas terror rulers of Gaza.",Gaza,31.5,34.4667,281133
"part of a group of about 60 women going to Gaza to deliver aid and meet with NGOs and residents. The trip, organized by the US anti-war group Code Pink, is intended to push both Israel and Egypt to open the borders into Gaza, said Medea Benjamin, co-founder of Code",US,39.76,-98.5,6252001
"Gaza to deliver aid and meet with NGOs and residents. The trip, organized by the US anti-war group Code Pink, is intended to push both Israel and Egypt to open the borders into Gaza, said Medea Benjamin, co-founder of Code Pink who helped organize the",Israel,31.5,34.75,294640
"deliver aid and meet with NGOs and residents. The trip, organized by the US anti-war group Code Pink, is intended to push both Israel and Egypt to open the borders into Gaza, said Medea Benjamin, co-founder of Code Pink who helped organize the",Egypt,27,30,357994
"'The Color Purple' author traveling to Gaza. Pulitzer-prize winning author Alice Walker, who wrote ""The Color Purple,"" is traveling to Gaza along with other female activists to highlight the devastation wrought by the three week long Israeli offensive against the Hamas terror rulers of Gaza.",Gaza,31.5,34.4667,281133
At least 2 crew drown as Cargo ship sinks in Red Sea At least two crew members drowned and 14 others remained missing when a cargo ship under the flag of St. Kitts and Nevis sank,Red Sea,19,39.5,235615
"Cargo ship sinks in Red Sea. At least two crew members drowned and 14 others remained missing when a cargo ship under the flag of St. Kitts and Nevis sank in bad weather Monday in the Red Sea, an Egyptian official said. Deraz said another passing merchant ship found the two bodies of",St. Kitts and Nevis,17.3333,-62.75,3575174
drowned and 14 others remained missing when a cargo ship under the flag of St. Kitts and Nevis sank in bad weather Monday in the Red Sea an Egyptian official said. Deraz said another passing merchant ship found the two bodies of the drowned crew while a third saved one more,Red Sea,19,39.5,235615
Stressed Gazans turn to meditation after war. Deeply conservative Gaza isn't exactly fertile ground for New Age practices. But women in head scarves and men in,Gazans,31.4167,34.3333,281132
Stressed Gazans turn to meditation after war. Deeply conservative Gaza isn't exactly fertile ground for New Age practices. But women in head scarves and men in suits flapped their arms with gusto while breathing,Gaza,31.5,34.4667,281133
women in head scarves and men in suits flapped their arms with gusto while breathing in rhythm in what looked like a yogic chicken dance. Palestinian health workers practice a breathing yoga exercise at a workshop designed to teach relaxation techniques in Gaza City. Photo: AP Ibrahim Younis said he,Palestinian,31.9216,35.2033,6254930
"in what looked like a yogic chicken dance. Palestinian health workers practice a breathing yoga exercise at a workshop designed to teach relaxation techniques in Gaza City Photo: AP Ibrahim Younis said he uses passages from the Quran, the Muslim holy book, to illustrate key points such as the need for",Gaza City,31.5,34.4667,281133
Lebanon establishes embassy in Syria. A Lebanese parliamentarian praised the opening of his county's first-ever embassy in Syria on Monday but warned that much remained,Lebanon,33.8333,35.8333,272103
Lebanon establishes embassy in Syria A Lebanese parliamentarian praised the opening of his county's first-ever embassy in Syria on Monday but warned that much remained to be done to,Syria,35,38,163843
Lebanon establishes embassy in Syria. A Lebanese parliamentarian praised the opening of his county's first-ever embassy in Syria on Monday but warned that much remained to be done to improve bilateral,Lebanese,33.8333,35.8333,272103
"done to improve bilateral relations between the two countries. In addition, he said a number of agreements that have been previously signed between Lebanon and Syria that should be revised or even annulled as the two countries embark on a new era of diplomatic relations, particularly the Lebanon-Syria Treaty of",Syria,35,38,163843
"to be done to improve bilateral relations between the two countries. In addition, he said a number of agreements that have been previously signed between Lebanon and Syria that should be revised or even annulled as the two countries embark on a new era of diplomatic relations, particularly the Lebanon-Syria",Lebanon,33.8333,35.8333,272103
"Syrian troops in Lebanon and suggested the two countries closely coordinate their foreign policies to reflect ""the shared destiny and interests of the two countries."" Syria first sent its troops into Lebanon in the 1970s while the country was engulfed in civil",Syria,35,38,163843
"between Lebanon and Syria that should be revised or even annulled as the two countries embark on a new era of diplomatic relations, particularly the Lebanon Syria Treaty of Brotherhood, Cooperation and Coordination Agreement. That 1991 agreement effectively legalized the presence of Syrian troops in Lebanon and suggested the two",Lebanon,33.8333,35.8333,272103
"Syrian troops in Lebanon and suggested the two countries closely coordinate their foreign policies to reflect ""the shared destiny and interests of the two countries."" Syria first sent its troops into Lebanon in the 1970s while the country was engulfed in civil",Syria,35,38,163843
"on a new era of diplomatic relations, particularly the Lebanon-Syria Treaty of Brotherhood, Cooperation and Coordination Agreement. That 1991 agreement effectively legalized the presence of Syrian troops in Lebanon and suggested the two countries closely coordinate their foreign policies to reflect ""the shared destiny and interests of the two countries.""",Syrian,35,38,163843
"the two countries closely coordinate their foreign policies to reflect ""the shared destiny and interests of the two countries."" Syria first sent its troops into Lebanon in the 1970s while the country was engulfed in civil",Lebanon,33.8333,35.8333,272103
"Lebanon establishes embassy in Syria. A Lebanese parliamentarian praised the opening of his county's first-ever embassy in Syria on Monday but warned that much remained to be done to improve bilateral relations between the two countries. In addition, he said a number",Syria,35,38,163843
Lebanon establishes embassy in Syria. A Lebanese parliamentarian praised the opening of his county's first-ever embassy in Syria on Monday but warned that much remained,Lebanon,33.8333,35.8333,272103
Analysis: PA officials welcome failure of Schalit talks. Some Palestinian Authority officials in Ramallah have welcomed the failure of the prisoner exchange negotiations between Israel and Hamas as good news. Palestinian women attend a,Palestinian,31.9216,35.2033,6254930
Analysis: PA officials welcome failure of Schalit talks. Some Palestinian Authority officials in Ramallah have welcomed the failure of the prisoner exchange negotiations between Israel and Hamas as good news. Palestinian women attend a protest held by the,Ramallah,31.9,35.2,282239
Analysis: PA officials welcome failure of Schalit talks. Some Palestinian Authority officials in Ramallah have welcomed the failure of the prisoner exchange negotiations between Israel and Hamas as good news. Palestinian women attend a protest held by the Islamic Jihad movement calling for the release of prisoners jailed in,Israel,31.5,34.75,294640
"of Schalit talks. Some Palestinian Authority officials in Ramallah have welcomed the failure of the prisoner exchange negotiations between Israel and Hamas as good news. Palestinian women attend a protest held by the Islamic Jihad movement calling for the release of prisoners jailed in Israel. Photo: AP ""I know several",Palestinian,31.9216,35.2033,6254930
"Israel and Hamas as good news. Palestinian women attend a protest held by the Islamic Jihad movement calling for the release of prisoners jailed in Israel Photo: AP ""I know several Palestinian officials here who were happy to hear that the talks between Israel and Hamas had collapsed,"" he said.",Israel,31.5,34.75,294640
"Palestinian women attend a protest held by the Islamic Jihad movement calling for the release of prisoners jailed in Israel. Photo: AP ""I know several Palestinian officials here who were happy to hear that the talks between Israel and Hamas had collapsed,"" he said. ""They were concerned that such a",Palestinian,31.9216,35.2033,6254930
"Abbas's detention centers. Another PA official said the only way to ""minimize the damage"" resulting from a prisoner exchange deal with Hamas was by persuading Israel to release a large number of inmates as a gesture to Abbas and Fatah. He said it would be a ""disaster"" for Abbas if",Israel,31.5,34.75,294640
"he said. ""They were concerned that such a deal would embolden Hamas and undermine the credibility of Fatah."" The reopening of the crossings, especially the Rafah terminal, would only help Hamas tighten its grip on Gaza, the official pointed out. ""We must not forget that Hamas seized power in the",Rafah,31.2842,34.2508,281102
"embolden Hamas and undermine the credibility of Fatah."" The reopening of the crossings, especially the Rafah terminal, would only help Hamas tighten its grip on Gaza the official pointed out. ""We must not forget that Hamas seized power in the Gaza Strip through a military coup [in 2007]. As such,",Gaza,31.5,34.4667,281133
"Rafah terminal, would only help Hamas tighten its grip on Gaza, the official pointed out. ""We must not forget that Hamas seized power in the Gaza Strip through a military coup [in 2007]. As such, Hamas is not a legitimate authority there,"" he said. The PA was also worried the release",Gaza Strip,31.4167,34.3333,281132
"is not a legitimate authority there,"" he said. The PA was also worried the release of hundreds of Hamas operatives to their homes in the West Bank would have created a big headache for its security forces. The PA would have preferred to see many of the Hamas prisoners and their",West Bank,31.6667,35.25,285153
"its security forces. The PA would have preferred to see many of the Hamas prisoners and their families ""relocated"" to other areas, such as the Gaza Strip Hassan Salameh, Ibrahim Hamed, Abdullah Barghouti, Abbas a-Sayed and Jamal Abu al-Hija were behind one of Hamas's deadliest military infrastructures in the West Bank.",Gaza Strip,31.4167,34.3333,281132
"the Gaza Strip. Hassan Salameh, Ibrahim Hamed, Abdullah Barghouti, Abbas a-Sayed and Jamal Abu al-Hija were behind one of Hamas's deadliest military infrastructures in the West Bank As experts in preparing various types of explosive devices, they are responsible for the killing of hundreds of people during the second intifada. Abbas's",West Bank,31.6667,35.25,285153
"that would be held for the released Hamas prisoners as about the high probability the released men would rebuild their movement's military infrastructure in the West Bank and resume terror activities not only against Israel, but also against the PA. The crackdown, PA officials explained, was a preemptive measure designed to",West Bank,31.6667,35.25,285153
"Abbas's detention centers. Another PA official said the only way to ""minimize the damage"" resulting from a prisoner exchange deal with Hamas was by persuading Israel to release a large number of inmates as a gesture to Abbas and Fatah. He said it would be a ""disaster"" for Abbas if",Israel,31.5,34.75,294640
"against the PA. The crackdown, PA officials explained, was a preemptive measure designed to thwart any attempt by Hamas to extend its control to the West Bank As far as these officials are concerned, the tough anti-Hamas measures are ""working."" Today, there's almost no such thing as a Hamas political or",West Bank,31.6667,35.25,285153
"these officials are concerned, the tough anti-Hamas measures are ""working."" Today, there's almost no such thing as a Hamas political or military leadership in the West Bank since most of the movement's prominent figures are either in Israeli prisons or in Abbas's detention centers. Another PA official said the only way",West Bank,31.6667,35.25,285153
Analysis: PA officials welcome failure of Schalit talks. Some Palestinian Authority officials in Ramallah have welcomed the failure of the prisoner exchange negotiations between Israel and Hamas as good news. Palestinian women attend a protest held by the Islamic Jihad movement calling for the release of prisoners jailed in,Israel,31.5,34.75,294640
Analysis: PA officials welcome failure of Schalit talks. Some Palestinian Authority officials in Ramallah have welcomed the failure of the prisoner exchange negotiations between Israel and Hamas as good news. Palestinian women attend a protest held by the Islamic Jihad movement calling for the release of prisoners jailed in,Israel,31.5,34.75,294640
Top Sunni cleric: Use death row prisoners' organs for transplant. Egypt is among the countries listed by the World Health Organization (WHO) as hot spots for organ trafficking and is under pressure to follow the,Egypt,27,30,357994
the World Health Organization (WHO) as hot spots for organ trafficking and is under pressure to follow the actions of other hot spots such as China and the Philippines to outlaw organ sales and to bar foreigners from undergoing transplants to stop what the WHO calls transplant,China,35,105,1814991
Organization (WHO) as hot spots for organ trafficking and is under pressure to follow the actions of other hot spots such as China and the Philippines to outlaw organ sales and to bar foreigners from undergoing transplants to stop what the WHO calls transplant,Philippines,13,122,1694008
"Hardline Saudi clerics urge TV ban on women, music. A group of Saudi clerics urged the kingdom's new information minister on Sunday to ban women from",Saudi,25,45,102358
"Hardline Saudi clerics urge TV ban on women, music. A group of Saudi clerics urged the kingdom's new information minister on Sunday to ban women from appearing on TV or in newspapers and magazines, making clear that",Saudi,25,45,102358
"TV or in newspapers and magazines, making clear that the country's hardline religious establishment is skeptical of a new push toward moderation. Abaya-wearing women in Saudi Arabia wait in a ladies-only line to order a burger. Photo: AP Saudi Arabia was founded on an alliance with the conservative Wahhabi strain of",Saudi Arabia,25,45,102358
establishment is skeptical of a new push toward moderation. Abaya-wearing women in Saudi Arabia wait in a ladies-only line to order a burger. Photo: AP Saudi Arabia was founded on an alliance with the conservative Wahhabi strain of Islam that sees the mixing of sexes as anathema and believes the playing,Saudi Arabia,25,45,102358
"TV or in newspapers and magazines, making clear that the country's hardline religious establishment is skeptical of a new push toward moderation. Abaya-wearing women in Saudi Arabia wait in a ladies-only line to order a burger. Photo: AP Saudi Arabia was founded on an alliance with the conservative Wahhabi strain",Saudi,25,45,102358
establishment is skeptical of a new push toward moderation. Abaya-wearing women in Saudi Arabia wait in a ladies-only line to order a burger. Photo: AP Saudi Arabia was founded on an alliance with the conservative Wahhabi strain of Islam that sees the mixing of sexes as anathema and believes the,Saudi,25,45,102358
"Woman found dead in Belgrade Minn., house fire. BELGRADE, Minn. -- A woman was found dead by firefighters after they put out a blaze at a house in Belgrade",Belgrade,45.453,-95.0045,5017727
"Woman found dead in Belgrade, Minn. house fire. BELGRADE, Minn. -- A woman was found dead by firefighters after they put out a blaze at a house in Belgrade in",Minn.,46.2502,-94.2506,5037779
"Woman found dead in Belgrade, Minn., house fire. BELGRADE Minn. -- A woman was found dead by firefighters after they put out a blaze at a house in Belgrade in central Minnesota Saturday.",BELGRADE,45.453,-95.0045,5017727
"Woman found dead in Belgrade, Minn., house fire. BELGRADE, Minn. -- A woman was found dead by firefighters after they put out a blaze at a house in Belgrade in central Minnesota Saturday. The",Minn.,46.2502,-94.2506,5037779
"in Belgrade, Minn., house fire. BELGRADE, Minn. -- A woman was found dead by firefighters after they put out a blaze at a house in Belgrade in central Minnesota Saturday. The Stearns County sheriff's office said the house was filled with smoke when firefighters arrived at the scene. Once the",Belgrade,45.453,-95.0045,5017727
"house fire. BELGRADE, Minn. -- A woman was found dead by firefighters after they put out a blaze at a house in Belgrade in central Minnesota Saturday. The Stearns County sheriff's office said the house was filled with smoke when firefighters arrived at the scene. Once the fire was extinguished,",Minnesota,46.2502,-94.2506,5037779
Rochester man says home was burglarized while he slept . A Rochester man was sleeping when burglars entered his home and stole a computer and,Rochester,44.0216,-92.4699,5043473
"Rochester man says home was burglarized while he slept . A Rochester man was sleeping when burglars entered his home and stole a computer and other electronics Sunday morning, according to police. Police Capt. Brian Winters",Rochester,44.0216,-92.4699,5043473
Body of Winona man found behind residence . WINONA -- The body of a 22-year-old Winona man was found behind a Winona residence Sunday morning. Winona police,Winona,44.05,-91.6393,5053156
Body of Winona man found behind residence . WINONA -- The body of a 22-year-old Winona man was found behind a Winona residence Sunday morning. Winona police have identified the body as Matthew,WINONA,44.05,-91.6393,5053156
Body of Winona man found behind residence . WINONA -- The body of a 22-year-old Winona man was found behind a Winona residence Sunday morning. Winona police have identified the body as Matthew Jon Christensen. Police received a call about,Winona,44.05,-91.6393,5053156
Body of Winona man found behind residence . WINONA -- The body of a 22-year-old Winona man was found behind a Winona residence Sunday morning. Winona police have identified the body as Matthew Jon Christensen. Police received a call about 10 a.m. that Christensen was lying,Winona,44.05,-91.6393,5053156
Body of Winona man found behind residence . WINONA -- The body of a 22-year-old Winona man was found behind a Winona residence Sunday morning. Winona police have identified the body as Matthew Jon Christensen. Police received a call about 10 a.m. that Christensen was lying near the bottom of,Winona,44.05,-91.6393,5053156
"Jury acquits man of sexual misconduct . Criminal charges have been dismissed against a Rochester man accused of sexually abusing a young girl in 2005. An Olmsted County jury acquitted Hugo Ernesto Lopez, 34, on Friday, following a four-day",Rochester,44.0216,-92.4699,5043473
"acquits man of sexual misconduct . Criminal charges have been dismissed against a Rochester man accused of sexually abusing a young girl in 2005. An Olmsted County jury acquitted Hugo Ernesto Lopez, 34, on Friday, following a four-day trial before Judge Jodi Williamson. Lopez was acquitted on two counts of second-degree",Olmsted County,44.0005,-92.4502,5040211
"Lopez was acquitted on two counts of second-degree criminal sexual conduct and one count of fourth-degree criminal sexual conduct, all felonies. He was represented by Rochester attorney Michael York. He was alleged to have sexually touched a young girl in spring 2005. He originally was charged with the two second-degree",Rochester,44.0216,-92.4699,5043473
"Rochester chess player wins state junior championship . Alex Cheng, an eighth-grader at John Adams Middle School in Rochester, was crowned champion on Sunday in",Rochester,44.0216,-92.4699,5043473
"Rochester chess player wins state junior championship . Alex Cheng, an eighth-grader at John Adams Middle School in Rochester was crowned champion on Sunday in the junior high school division of the Minnesota State Chess Association state tournament. Cheng went undefeated in the",Rochester,44.0216,-92.4699,5043473
". Alex Cheng, an eighth-grader at John Adams Middle School in Rochester, was crowned champion on Sunday in the junior high school division of the Minnesota State Chess Association state tournament. Cheng went undefeated in the first five rounds and played to a draw in the championship. It was a",Minnesota,46.2502,-94.2506,5037779
"tournament. Cheng went undefeated in the first five rounds and played to a draw in the championship. It was a showdown with Wes Cannon, a Lake Harriet ninth-grader, who also was undefeated. After two hours, neither player was able to establish dominance on the board so they agreed to a draw.",Lake Harriet,44.9219,-93.3052,5029400
"Rochester chess player wins state junior championship . Alex Cheng, an eighth-grader at John Adams Middle School in Rochester, was crowned champion on Sunday in",Rochester,44.0216,-92.4699,5043473
"Storm expected to miss Rochester area . In the Rochester area, the chance of rain Tuesday morning is 100 percent, in an amount of up to a half inch,",Rochester,44.0216,-92.4699,5043473
"Storm expected to miss Rochester area . In the Rochester area, the chance of rain Tuesday morning is 100 percent, in an amount of up to a half inch, most of it falling before",Rochester,44.0216,-92.4699,5043473
"a high near 43. And partly sunny again on Friday, with a high near 49. Meanwhile, a heavy-duty snowstorm is supposed to pass north of Rochester as it moves east in coming days, reaching as far south as Red Wing. Lyle Wolfer peers through his snow-caked hood as he uses",Rochester,44.0216,-92.4699,5043473
"near 49. Meanwhile, a heavy-duty snowstorm is supposed to pass north of Rochester as it moves east in coming days, reaching as far south as Red Wing Lyle Wolfer peers through his snow-caked hood as he uses a snowblower to clear the driveway of his home in Bismarck, N.D., on Monday.",Red Wing,44.5625,-92.5338,5042773
"far south as Red Wing. Lyle Wolfer peers through his snow-caked hood as he uses a snowblower to clear the driveway of his home in Bismarck N.D., on Monday. The second major snowstorm to hit the northern Plains in a week dropped more than a foot of snow Monday, closing",Bismarck,46.8083,-100.784,5688025
"south as Red Wing. Lyle Wolfer peers through his snow-caked hood as he uses a snowblower to clear the driveway of his home in Bismarck, N.D. on Monday. The second major snowstorm to hit the northern Plains in a week dropped more than a foot of snow Monday, closing hundreds",N.D.,47.5003,-100.001,5690763
hundreds of miles of highway and shutting government offices and schools. Three deaths were blamed on the storm. The storm is expected to bypass southeastern,Minnesota,46.2502,-94.2506,5037779
"Man accused of threatening tax worker . ST. PAUL -- No matter how frustrating taxes get, it's not a good idea to threaten to do a drive-by shooting at the state Department of",ST. PAUL,44.9444,-93.0933,5045360
"taxes get, it's not a good idea to threaten to do a drive-by shooting at the state Department of Revenue. Authorities have charged a South St. Paul man with two counts of terroristic threats after he got upset and allegedly told a Department of Revenue supervisor he was going to do",St. Paul,44.9444,-93.0933,5045360
"he got upset and allegedly told a Department of Revenue supervisor he was going to do a drive-by shooting. According to the complaint filed in Ramsey District Court, a Revenue Department supervisor said Stephen Eugene Morris, 55, told her in a phone call, ""Maybe I will just do a (expletive)",Ramsey,45.0333,-93.0835,5042563
"Revenue Department supervisor said Stephen Eugene Morris, 55, told her in a phone call, ""Maybe I will just do a (expletive) drive-by."" Morris told the St. Paul Pioneer Press he actually told the supervisor he just felt like doing a drive-by. He said there was no mention of shooting. He says",St. Paul,44.9444,-93.0933,5045360
"Fire damages N.W. Rochester house; two dogs injured. Fire damaged a two-story house at 3537 Seventh Street Northwest tonight. The lone occupant of the house, an adult woman,",Rochester,44.0216,-92.4699,5043473
"adult woman, evacuated safely, but two dogs in the basement had to be rescued, and their condition was questionable due to smoke inhilation, according to Rochester Fire Department Capt. Mark Keefe. The dogs were taken immediately to a vet clinic. Firefighters found one of the dogs under a bed, and",Rochester,44.0216,-92.4699,5043473
Claims dismissed in Worthington immigration raid . MINNEAPOLIS -- A federal judge has dismissed all claims against the Department of Homeland Security over an immigration raid at the,Worthington,43.62,-95.5964,5053460
Claims dismissed in Worthington immigration raid . MINNEAPOLIS -- A federal judge has dismissed all claims against the Department of Homeland Security over an immigration raid at the Swift & Co. meatpacking,MINNEAPOLIS,44.98,-93.2638,5037649
A federal judge has dismissed all claims against the Department of Homeland Security over an immigration raid at the Swift & Co. meatpacking plant in Worthington The U.S. attorney's office says Judge Joan Ericksen dismissed the claims last Friday. The lawsuit was filed by 10 people who claimed their constitutional,Worthington,43.62,-95.5964,5053460
judge has dismissed all claims against the Department of Homeland Security over an immigration raid at the Swift & Co. meatpacking plant in Worthington. The U.S. attorney's office says Judge Joan Ericksen dismissed the claims last Friday. The lawsuit was filed by 10 people who claimed their constitutional rights were,U.S.,39.76,-98.5,6252001
Claims dismissed in Worthington immigration raid . MINNEAPOLIS -- A federal judge has dismissed all claims against the Department of Homeland Security over an immigration raid at the,Worthington,43.62,-95.5964,5053460
Lamar County sales tax still booming. Paris and Roxton continue to reap sales tax benefits from the construction of natural gas pipelines through Lamar County and,Lamar County,33.6668,-95.5836,4705086
Lamar County sales tax still booming. Paris and Roxton continue to reap sales tax benefits from the construction of natural gas pipelines through Lamar County and a compressor station near Howland.,Paris,33.6609,-95.5555,4717560
Lamar County sales tax still booming. Paris and Roxton continue to reap sales tax benefits from the construction of natural gas pipelines through Lamar County and a compressor station near Howland. Paris showed,Roxton,33.5462,-95.7258,4724202
Lamar County sales tax still booming. Paris and Roxton continue to reap sales tax benefits from the construction of natural gas pipelines through Lamar County and a compressor station near Howland. Paris showed a 22.83 percent increase in January sales tax collections compared to a year ago and Roxton,Lamar County,33.6668,-95.5836,4705086
"booming. Paris and Roxton continue to reap sales tax benefits from the construction of natural gas pipelines through Lamar County and a compressor station near Howland Paris showed a 22.83 percent increase in January sales tax collections compared to a year ago and Roxton showed a 48.84 percent increase, according",Howland,33.5332,-95.6388,4699219
"Paris and Roxton continue to reap sales tax benefits from the construction of natural gas pipelines through Lamar County and a compressor station near Howland. Paris showed a 22.83 percent increase in January sales tax collections compared to a year ago and Roxton showed a 48.84 percent increase, according to",Paris,33.6609,-95.5555,4717560
"Lamar County and a compressor station near Howland. Paris showed a 22.83 percent increase in January sales tax collections compared to a year ago and Roxton showed a 48.84 percent increase, according to a report on March sales tax distributions Friday by Texas Comptroller Susan Combs. Local entities receive half",Roxton,33.5462,-95.7258,4724202
"tax collections compared to a year ago and Roxton showed a 48.84 percent increase, according to a report on March sales tax distributions Friday by Texas Comptroller Susan Combs. Local entities receive half of the sales taxes collected on materials purchased for the pipeline with the municipalities where purchases are",Texas,31.2504,-99.2506,4736286
"Local entities receive half of the sales taxes collected on materials purchased for the pipeline with the municipalities where purchases are made receiving half. Both Sun Valley and Toco showed gains in March distributions on taxes collected in January. Sun Valley’s March check for $5,039 was up 15.92 percent from March",Sun Valley,33.6646,-95.4283,4734964
"half of the sales taxes collected on materials purchased for the pipeline with the municipalities where purchases are made receiving half. Both Sun Valley and Toco showed gains in March distributions on taxes collected in January. Sun Valley’s March check for $5,039 was up 15.92 percent from March 2008 while",Toco,33.6548,-95.6461,4737005
"pipeline with the municipalities where purchases are made receiving half. Both Sun Valley and Toco showed gains in March distributions on taxes collected in January. Sun Valley s March check for $5,039 was up 15.92 percent from March 2008 while Toco received $4,365.75, an increase of 18.88 percent. Combs delivered $433.4",Sun Valley,33.6646,-95.4283,4734964
"Toco showed gains in March distributions on taxes collected in January. Sun Valley’s March check for $5,039 was up 15.92 percent from March 2008 while Toco received $4,365.75, an increase of 18.88 percent. Combs delivered $433.4 million in March sales tax payments to Texas cities, counties, transit systems and special",Toco,33.6548,-95.6461,4737005
"up 15.92 percent from March 2008 while Toco received $4,365.75, an increase of 18.88 percent. Combs delivered $433.4 million in March sales tax payments to Texas cities, counties, transit systems and special purpose taxing districts, down 0.6 percent compared to March 2008. But for the calendar year, local sales tax",Texas,31.2504,-99.2506,4736286
"state sales tax revenue has grown 2.8 percent through the first half of fiscal 2009, further declines are expected as the economy continues to weaken.” Paris collected $597,667.29 in March based on January sales taxes compared to $486,559.61 in 2008. Year to date the city has received $2,104,006.98 compared to",Paris,33.6609,-95.5555,4717560
Fire damages S.E. Paris apartment. Paris firefighters made quick work of a kitchen fire at the Spanish Oaks Apartments complex at 3125 Clarksville St. shortly after 10 p.m.,Paris,33.6609,-95.5555,4717560
Fire damages S.E. Paris apartment. Paris firefighters made quick work of a kitchen fire at the Spanish Oaks Apartments complex at 3125 Clarksville St. shortly after 10 p.m. Tuesday. The,Paris,33.6609,-95.5555,4717560
"heavy smoke was reported throughout the complex. Fire Chief Ronnie Grooms said 14 firemen responded to the scene, along with four EMS personnel and four Paris Policemen. No injuries were reported. It took firemen less than 30 minutes to extinguish the",Paris,33.6609,-95.5555,4717560
Paris PD: Gang initiation text is a rumor. A rumor spread across Northeast Texas through text messaging  warning people to stay away from Walmart,Paris,33.6609,-95.5555,4717560
Paris PD: Gang initiation text is a rumor. A rumor spread across Northeast Texas through text messaging  warning people to stay away from Walmart because a gang initiation is supposedly going to take place involving the killing,Texas,31.2504,-99.2506,4736286
"gang initiation is supposedly going to take place involving the killing of three women in a Walmart parking lot  has no credibility, according to Paris Police Department officials. “As far as we can tell, it sounds like a hoax,” said Matt Birch, PPD crime prevention officer. “There’s no reason",Paris,33.6609,-95.5555,4717560
"stated. “We do not believe the text message is factual,” Birch said. “They are getting hit all over the Metroplex with it. It’s a Northeast Texas thing, not just a Paris thing.” Also, Birch said another reason to doubt the authenticity of the message is the fact that gang initiations",Texas,31.2504,-99.2506,4736286
"the text message is factual,” Birch said. “They are getting hit all over the Metroplex with it. It’s a Northeast Texas thing, not just a Paris thing.” Also, Birch said another reason to doubt the authenticity of the message is the fact that gang initiations are not usually publicized events.",Paris,33.6609,-95.5555,4717560
"to the text messages on Wednesday. Birch said law enforcement agencies in the DFW Metroplex area are investigating the source. The PPD then informed the Paris Walmart store and stepped up extra patrols as a precaution. “Although several Paris residents did receive the text message, at this time we have",Paris,33.6609,-95.5555,4717560
"DFW Metroplex area are investigating the source. The PPD then informed the Paris Walmart store and stepped up extra patrols as a precaution. “Although several Paris residents did receive the text message, at this time we have no reason to believe this is a valid threat to the Paris Walmart",Paris,33.6609,-95.5555,4717560
"“Although several Paris residents did receive the text message, at this time we have no reason to believe this is a valid threat to the Paris Walmart or to our local community,” the release stated. Birch said city dispatch has been inundated with calls about the message. “We do not",Paris,33.6609,-95.5555,4717560
"calls about the message. “We do not believe the text message is factual,” the release stated. “Please discount it if you receive questions regarding it.” Dallas media stations reported the same message as a hoax as early as Wednesday night, and the message has also been reported as a hoax",Dallas,32.7831,-96.8067,4684888
"four. A two-car accident here late Friday claimed the life of a former Rivercrest High School student and injured several others. Jessica Kay, 18, of Paris died Saturday in a Dallas hospital from injuries received in the Friday night collision involving a Ford Bronco driven by James Barnes, 20, of",Paris,33.6609,-95.5555,4717560
"late Friday claimed the life of a former Rivercrest High School student and injured several others. Jessica Kay, 18, of Paris died Saturday in a Dallas hospital from injuries received in the Friday night collision involving a Ford Bronco driven by James Barnes, 20, of Paris and a Toyota Camry",Dallas,32.7831,-96.8067,4684888
"Paris died Saturday in a Dallas hospital from injuries received in the Friday night collision involving a Ford Bronco driven by James Barnes, 20, of Paris and a Toyota Camry driven by Christina Boren, 28, also of Paris. Kay, along with two other passengers in the Bronco and the driver",Paris,33.6609,-95.5555,4717560
"Friday night collision involving a Ford Bronco driven by James Barnes, 20, of Paris and a Toyota Camry driven by Christina Boren, 28, also of Paris Kay, along with two other passengers in the Bronco and the driver were transported to Paris Regional Medical Center before Kay was transported by",Paris,33.6609,-95.5555,4717560
